# >>> KLIBS INFO
# KLIBs Commit: 3e186637b4c04206bcf259b09ebfa00d0e0957a6
# random_seed: 1462304258.09
#
# >>> EYELINK SETTINGS
# Saccadic Velocity Threshold: 20
# Saccadic Acceleration Threshold: 5000
# Saccadic Motion Threshold: 0.15
#
# >>> EXPERIMENT SETTINGS
# Trials Per Block: 240
# Blocks Per Experiment: 2

participant	sex	age	handedness	block_num	trial_num	trial_type	rotation	probe_loc	probe_color	probe_angle	probe_judgement	probe_judgement_color	probe_rt	t1_loc	t1_type	toj_judgement	toj_rt	soa
demo_user_2016-05-02 12:47:15	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:47:15	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:47:37	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:47:37	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:47:55	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:47:55	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:48:10	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:48:10	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:48:23	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:48:23	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:48:50	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:48:50	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:49:01	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:49:01	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:49:24	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:49:24	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:49:48	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:49:48	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:50:00	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:50:00	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:50:15	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:50:15	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:50:35	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:50:35	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:50:50	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:50:50	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:51:03	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:51:03	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:51:25	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:51:25	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:52:27	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:52:27	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:53:21	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:53:21	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:55:06	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:55:06	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:55:35	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:55:35	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:56:21	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:56:21	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 12:56:50	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 12:56:50	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:05:03	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:05:03	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:06:41	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:06:41	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:06:53	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:06:53	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:07:10	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:07:10	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:07:31	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:07:31	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:28:40	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:28:40	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:29:03	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:29:03	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:30:11	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:30:11	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:33:30	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:33:30	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:35:13	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:35:13	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:36:03	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:36:03	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:36:43	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:36:43	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:38:25	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:38:25	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:39:16	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:39:16	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 13:49:39	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 13:49:39	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:08:36	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:08:36	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:08:58	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:08:58	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:13:41	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:13:41	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:14:50	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:14:50	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:16:38	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:16:38	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:19:40	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:19:40	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:20:31	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:20:31	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:21:52	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:21:52	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:22:10	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:22:10	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:22:25	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:22:25	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:22:35	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:22:35	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:24:06	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:24:06	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:24:18	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:24:18	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:26:05	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:26:05	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:26:15	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:26:15	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:26:53	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:26:53	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:27:05	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:27:05	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:27:11	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:27:11	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:27:36	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:27:36	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:27:47	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:27:47	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:28:17	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:28:17	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:29:16	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:29:16	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:29:25	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:29:25	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:29:36	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:29:36	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:30:00	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:30:00	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:30:15	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:30:15	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:31:05	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:31:05	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:31:13	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:31:13	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:32:24	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:32:24	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:33:26	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:33:26	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:47:07	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:47:07	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:47:32	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:47:32	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:48:07	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:48:07	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:48:18	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:48:18	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:48:23	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:48:23	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:48:35	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:48:35	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:48:46	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:48:46	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:52:18	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:52:18	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:52:32	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:52:32	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:54:36	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:54:36	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:54:45	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:54:45	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:57:13	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:57:13	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:57:27	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:57:27	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:58:04	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:58:04	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:58:15	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:58:15	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:58:22	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:58:22	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
demo_user_2016-05-02 14:59:20	f	-1	r	1	1	TARGET	108	NA	NA	-1	-1	NA	-1	LEFT	VERTICAL	VERTICAL	3.34394598007	15
demo_user_2016-05-02 14:59:20	f	-1	r	1	2	TARGET	68	NA	NA	-1	-1	NA	-1	RIGHT	VERTICAL	VERTICAL	4.30505490303	45
